,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3791,3453-RTHJQ,Male,False,False,False,6,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.1,435.0,False
3792,6712-OAWRH,Female,True,False,False,26,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,91.25,2351.8,True
3793,6278-FEPBZ,Female,False,False,False,9,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.25,186.15,False
3794,4280-DLSHD,Male,False,True,False,8,True,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,True,Mailed check,54.75,445.85,False
3795,1508-DFXCU,Male,False,False,False,12,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,81.45,912.0,False
3796,8614-VGMMV,Female,False,False,False,15,True,Yes,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,49.1,679.55,True
3797,7868-BGSZA,Male,False,True,False,43,True,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,True,Electronic check,80.2,3581.6,False
3798,2800-QQUSO,Male,False,False,False,42,True,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,True,Electronic check,100.3,4222.95,False
3799,2930-UOTMB,Female,False,False,False,31,True,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,False,Credit card (automatic),65.25,1994.3,True
3800,7973-DZRKH,Female,False,False,True,66,True,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,True,Credit card (automatic),90.95,5930.05,False
3801,5914-DVBWJ,Female,True,False,False,18,True,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,True,Electronic check,85.45,1505.85,True
3802,7698-YFGEZ,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.0,20.0,False
3803,2533-QVMSK,Male,False,True,False,61,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,True,Electronic check,94.1,5638.3,True
3804,9773-PEQBZ,Male,False,False,False,10,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,False,Electronic check,79.85,797.25,False
3805,8644-XLFBW,Male,True,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,71.65,71.65,True
3806,0650-BWOZN,Female,True,False,False,18,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,73.55,1359.45,False
3807,8625-AZYZY,Male,False,True,False,24,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,104.65,2542.45,True
3808,7785-RDVIG,Female,False,True,True,3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.3,54.7,False
3809,9602-WCXPI,Male,False,False,False,50,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),20.15,989.05,False
3810,2903-YYTBW,Male,False,True,True,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,44.55,44.55,False
3811,3620-MWJNE,Male,False,False,False,2,True,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,True,Mailed check,54.45,87.3,False
3812,8573-JGCZW,Male,False,False,False,17,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),19.65,351.55,False
3813,6837-HAEVO,Male,False,True,True,69,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,True,Electronic check,105.0,7297.75,False
3814,6701-YVNQG,Male,False,True,False,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),88.7,6301.7,False
3815,9306-CPCBC,Female,False,False,False,3,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,74.25,210.3,True
3816,4304-XUMGI,Male,True,True,True,50,True,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,True,Bank transfer (automatic),75.15,3822.45,False
3817,9504-YAZWB,Female,False,False,False,53,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.25,1048.45,False
3818,8819-ZBYNA,Female,False,True,False,58,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,True,Credit card (automatic),109.1,6393.65,False
3819,6174-NRBTZ,Male,False,False,False,46,False,No phone service,DSL,Yes,No,No,No,No,No,One year,True,Bank transfer (automatic),30.75,1489.3,False
3820,9481-IEBZY,Male,True,True,False,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,True,Credit card (automatic),112.9,8061.5,False
3821,1833-VGRUM,Female,True,False,False,1,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,74.2,74.2,True
3822,6137-NICCO,Female,False,True,True,6,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,True,Mailed check,94.05,518.75,False
3823,9065-ZCPQX,Male,False,True,False,72,True,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,False,Bank transfer (automatic),78.85,5763.15,False
3824,6402-EJMWF,Male,False,False,False,4,True,No,DSL,No,No,No,No,No,Yes,Month-to-month,True,Mailed check,55.3,238.5,False
3825,3620-EHIMZ,Female,False,True,True,52,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.35,1031.7,False
3826,3213-VVOLG,Male,False,True,True,0,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,25.35,0.0,False
3827,6870-ECSHE,Female,False,False,False,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.45,34.8,False
3828,8747-UDCOI,Female,False,True,False,65,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),19.35,1319.95,False
3829,8374-XGEJJ,Male,True,True,False,43,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,101.0,4388.4,True
3830,2656-TABEH,Male,False,True,False,4,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,100.2,420.2,True
3831,6946-LMSQS,Male,True,True,False,25,True,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,True,Electronic check,89.05,2177.45,True
3832,4626-OZDTJ,Female,False,True,False,51,True,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,True,Credit card (automatic),78.65,3950.85,False
3833,9169-BSVIN,Male,False,False,False,12,True,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,False,Bank transfer (automatic),74.75,827.05,False
3834,2325-ZUSFD,Female,False,True,True,57,True,No,DSL,Yes,No,No,No,Yes,Yes,One year,True,Bank transfer (automatic),70.1,3913.3,True
3835,8194-PEEBY,Female,False,True,True,24,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.9,533.5,False
3836,6872-HXFNF,Female,False,True,False,64,True,Yes,DSL,No,No,Yes,Yes,No,No,One year,False,Bank transfer (automatic),58.35,3756.45,False
3837,3932-CMDTD,Female,False,False,False,4,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,True,Electronic check,105.65,443.9,True
3838,7714-YXSMB,Female,False,False,False,26,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),100.5,2599.95,False
3839,8387-UGUSU,Female,False,True,True,15,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.05,284.3,False
3840,1080-BWSYE,Male,True,True,False,64,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),25.65,1740.8,False
3841,4039-HEUNW,Male,True,True,False,36,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,96.5,3436.1,True
3842,1194-HVAIF,Female,False,True,False,27,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,False,Credit card (automatic),95.0,2462.55,False
3843,0812-WUPTB,Male,True,True,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Mailed check,70.85,70.85,True
3844,3594-UVONA,Female,False,False,False,35,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,True,Credit card (automatic),85.95,3110.1,True
3845,0004-TLHLJ,Male,False,False,False,4,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Electronic check,73.9,280.85,True
3846,1767-TGTKO,Female,False,True,True,8,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,45.45,411.75,False
3847,8439-LTUGF,Male,False,False,False,10,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Credit card (automatic),20.0,198.6,False
3848,8805-JNRAZ,Female,False,False,False,2,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,False,Mailed check,49.2,103.7,False
3849,5089-IFSDP,Female,False,True,False,58,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,True,Bank transfer (automatic),109.45,6144.55,True
3850,6418-HNFED,Male,False,True,False,51,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),83.25,4089.45,False
3851,0206-OYVOC,Female,False,True,True,46,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,19.25,864.2,False
3852,7291-CDTMJ,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Bank transfer (automatic),19.65,19.65,False
3853,7128-GGCNO,Male,False,False,False,46,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),72.8,3249.4,False
3854,0237-YFUTL,Female,False,True,False,50,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,True,Bank transfer (automatic),109.65,5405.8,False
3855,7691-KGKGP,Male,False,True,True,53,True,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,False,Credit card (automatic),65.0,3363.8,False
3856,6710-HSJRD,Male,False,True,False,61,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,114.1,7132.15,False
3857,3675-EQOZA,Male,False,False,False,5,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Bank transfer (automatic),20.65,93.55,False
3858,0840-DCNZE,Male,False,False,False,47,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,True,Bank transfer (automatic),86.95,4138.9,False
3859,1732-FEKLD,Female,False,False,False,54,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,True,Bank transfer (automatic),94.75,5121.75,False
3860,9862-KJTYK,Male,False,False,True,19,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),25.35,566.1,False
3861,0479-HMSWA,Female,False,False,True,26,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,105.45,2715.3,False
3862,5854-KSRBJ,Male,False,True,True,70,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,25.4,1782.05,False
3863,0365-BZUWY,Male,False,True,False,17,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,102.55,1742.5,False
3864,4817-VYYWS,Female,False,False,False,30,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,100.2,2983.8,True
3865,5701-SVCWR,Female,False,False,True,1,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,24.0,24.0,False
3866,3129-AAQOU,Female,False,True,True,19,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,25.6,485.9,False
3867,4922-CVPDX,Female,False,True,False,26,True,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,True,Credit card (automatic),73.5,1905.7,False
3868,1396-QWFBJ,Female,False,True,True,21,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Bank transfer (automatic),74.05,1565.7,True
3869,1357-BIJKI,Male,False,True,False,50,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,True,Electronic check,98.25,4858.7,False
3870,1099-BTKWT,Female,False,True,False,68,False,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,True,Electronic check,54.4,3723.65,False
3871,5299-SJCZT,Male,False,False,False,3,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),101.55,298.35,True
3872,2018-PZKMU,Male,False,True,True,9,True,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,False,Electronic check,103.1,970.45,False
3873,7340-KEFQE,Female,False,True,True,51,False,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,False,Bank transfer (automatic),34.2,1782.0,False
3874,4570-QHXHL,Female,False,False,False,9,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,43.75,405.7,False
3875,2403-BCASL,Male,True,True,True,41,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,True,Electronic check,111.95,4534.9,True
3876,7392-YYPYJ,Male,False,False,False,22,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,100.65,2415.95,False
3877,2898-LSJGD,Female,False,True,True,21,False,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,True,Electronic check,55.95,1157.05,True
3878,2223-GDSHL,Male,False,True,True,71,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),116.05,8297.5,False
3879,7359-PTSXY,Male,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,45.75,45.75,True
3880,9470-RTWDV,Male,False,True,True,26,True,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,True,Credit card (automatic),82.0,2083.1,False
3881,2176-OSJUV,Male,False,True,False,71,True,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,False,Bank transfer (automatic),65.15,4681.75,False
3882,9348-YVOMK,Male,False,False,False,4,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),44.8,176.2,False
3883,8104-OSKWT,Female,False,False,False,12,True,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,True,Electronic check,79.8,1001.2,False
3884,4521-YEEHE,Female,False,True,False,18,True,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,True,Electronic check,88.85,1594.75,False
3885,4090-KPJIP,Female,False,False,False,3,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,74.95,212.4,False
3886,3786-WOVKF,Female,True,True,False,72,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,True,Bank transfer (automatic),106.85,7677.4,False
3887,4503-BDXBD,Male,False,False,False,11,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,False,Electronic check,74.95,815.5,True
3888,6086-ESGRL,Female,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Credit card (automatic),80.15,80.15,True
3889,2592-HODOV,Male,False,False,False,13,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),19.3,259.65,False
3890,3886-CERTZ,Female,False,True,False,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,True,Electronic check,109.25,8109.8,True
3891,7995-ZHHNZ,Male,False,True,False,42,True,Yes,DSL,Yes,No,No,No,No,No,One year,False,Credit card (automatic),56.1,2386.85,False
3892,3824-RHKVR,Female,False,False,False,17,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),19.7,340.35,False
3893,5816-SCGFC,Female,True,False,False,7,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,True,Mailed check,51.3,419.35,False
3894,5989-AXPUC,Female,False,True,False,68,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Mailed check,118.6,7990.05,False
3895,4979-HPRFL,Male,False,True,True,56,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),24.15,1402.25,False
3896,8590-OHDIW,Female,False,True,True,38,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.3,749.35,False
3897,8015-IHCGW,Female,False,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,115.5,8425.15,False
3898,2332-TODQS,Female,False,False,False,48,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),25.05,1171.5,False
3899,9278-VZKCD,Female,True,True,False,52,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,109.1,5647.95,False
3900,8008-OTEZX,Female,False,True,True,35,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.65,708.8,False
